Date,Open,High,Low,Close,Volume,Adj Close
2015-01-22,104.599998,104.91999799999999,103.099998,104.0,11433000,104.0
2015-01-23,104.019997,105.199997,103.019997,103.110001,9873800,103.110001
2015-01-26,104.400002,105.129997,103.33000200000001,103.989998,10664900,103.989998
2015-01-27,102.889999,103.57,100.58000200000001,102.940002,15659900,102.940002
2015-01-28,100.300003,101.489998,97.790001,98.449997,42144700,98.449997
2015-01-29,90.529999,90.739998,87.360001,89.809998,76561400,89.809998
2015-01-30,89.599998,92.0,88.110001,89.08000200000001,36806900,89.08000200000001
2015-02-02,91.129997,91.660004,88.610001,90.129997,18865300,90.129997
2015-02-03,91.650002,91.650002,89.900002,90.610001,13512300,90.610001
2015-02-04,90.989998,91.879997,89.480003,90.0,14643600,90.0
2015-02-05,89.58000200000001,89.839996,86.099998,87.0,28926200,87.0
2015-02-06,87.110001,87.400002,85.41999799999999,85.68,17587600,85.68
2015-02-09,85.83000200000001,86.75,85.470001,86.0,12109500,86.0
2015-02-10,87.010002,87.470001,86.519997,87.260002,12043300,87.260002
2015-02-11,87.58000200000001,87.699997,85.82,86.0,12391900,86.0
2015-02-12,85.599998,88.300003,85.550003,87.099998,15177800,87.099998
2015-02-13,88.199997,89.300003,87.650002,89.050003,14665200,89.050003
2015-02-17,88.779999,88.989998,86.699997,86.849998,15191700,86.849998
2015-02-18,87.099998,87.43,86.5,86.739998,7422300,86.739998
2015-02-19,86.809998,87.870003,86.709999,86.889999,7604100,86.889999
2015-02-20,87.25,87.290001,86.379997,86.639999,7821700,86.639999
2015-02-23,86.510002,86.68,85.25,85.470001,9367900,85.470001
2015-02-24,85.529999,85.529999,83.879997,84.690002,15846400,84.690002
2015-02-25,84.379997,86.83000200000001,84.360001,86.190002,13645700,86.190002
2015-02-26,86.91999799999999,87.160004,85.199997,85.370003,8763300,85.370003
2015-02-27,85.949997,86.559998,85.0,85.120003,8377200,85.120003
2015-03-02,85.0,85.019997,83.75,84.0,11213400,84.0
2015-03-03,82.949997,83.25,80.029999,81.58000200000001,39246100,81.58000200000001
2015-03-04,80.269997,85.82599599999999,80.16999799999999,85.489998,36607200,85.489998
2015-03-05,85.75,86.269997,84.010002,86.099998,18514800,86.099998
2015-03-06,85.739998,86.0,84.050003,84.400002,10673700,84.400002
2015-03-09,84.349998,84.349998,81.480003,82.529999,17616500,82.529999
2015-03-10,81.089996,83.150002,80.650002,82.970001,13817000,82.970001
2015-03-11,83.0,83.379997,81.190002,81.989998,12768700,81.989998
2015-03-12,82.099998,82.900002,81.529999,81.91999799999999,11232000,81.91999799999999
2015-03-13,81.800003,81.91999799999999,80.769997,81.860001,12663300,81.860001
2015-03-16,82.010002,85.199997,81.940002,84.0,16905700,84.0
2015-03-17,84.010002,85.099998,83.510002,84.5,17639000,84.5
2015-03-18,83.870003,85.949997,83.300003,84.589996,35663000,84.589996
2015-03-19,85.110001,87.040001,85.0,85.739998,30454700,85.739998
2015-03-20,86.33000200000001,86.800003,85.089996,85.199997,21181500,85.199997
2015-03-23,85.25,85.529999,84.209999,84.25,11184000,84.25
2015-03-24,84.349998,84.5,82.389999,83.629997,14545100,83.629997
2015-03-25,83.940002,84.480003,82.66999799999999,83.75,13507200,83.75
2015-03-26,83.199997,84.995003,82.959999,84.16999799999999,12208000,84.16999799999999
2015-03-27,84.779999,85.150002,83.339996,84.58000200000001,9703800,84.58000200000001
2015-03-30,85.029999,85.150002,83.75,83.900002,10020500,83.900002
2015-03-31,83.639999,84.449997,83.199997,83.239998,11812900,83.239998
2015-04-01,83.370003,83.720001,82.18,82.360001,14896400,82.360001
2015-04-02,82.879997,83.0,81.25,82.279999,19868200,82.279999
2015-04-06,82.050003,82.589996,81.613998,81.82,12810500,81.82
2015-04-07,81.940002,82.949997,81.879997,82.209999,9443000,82.209999
2015-04-08,83.300003,85.540001,83.066002,85.389999,26161500,85.389999
2015-04-09,87.029999,87.690002,85.199997,86.139999,27800400,86.139999
2015-04-10,86.68,86.690002,84.150002,84.58000200000001,18300300,84.58000200000001
2015-04-13,85.160004,85.709999,83.82,84.279999,15797100,84.279999
2015-04-14,84.629997,85.129997,83.529999,85.0,11819000,85.0
2015-04-15,85.08000200000001,85.360001,84.160004,84.66999799999999,12225800,84.66999799999999
2015-04-16,85.150002,85.400002,83.889999,84.059998,12048600,84.059998
2015-04-17,83.08000200000001,83.25,81.610001,81.900002,22653200,81.900002
2015-04-20,82.25,82.690002,81.519997,82.199997,13471000,82.199997
2015-04-21,82.860001,82.91999799999999,82.139999,82.41999799999999,10056000,82.41999799999999
2015-04-22,82.779999,82.839996,81.519997,82.050003,13316900,82.050003
2015-04-23,81.879997,82.75,81.620003,82.279999,11483300,82.279999
2015-04-24,82.879997,84.989998,82.800003,84.57,21058400,84.57
2015-04-27,85.529999,86.269997,84.650002,84.900002,17434200,84.900002
2015-04-28,85.540001,85.57,83.82,85.08000200000001,11110500,85.08000200000001
2015-04-29,84.059998,84.400002,81.639999,82.449997,21098000,82.449997
2015-04-30,82.220001,82.650002,80.440002,81.290001,14209700,81.290001
2015-05-01,81.029999,82.25,80.110001,81.16999799999999,17910500,81.16999799999999
2015-05-04,81.16999799999999,81.559998,80.120003,80.589996,21551500,80.589996
2015-05-05,80.440002,80.900002,77.769997,79.540001,32661900,79.540001
2015-05-06,79.650002,80.849998,79.510002,80.0,24953500,80.0
2015-05-07,88.83000200000001,89.290001,84.910004,86.0,69448800,86.0
2015-05-08,87.82,88.269997,86.889999,87.059998,30140600,87.059998
2015-05-11,86.699997,87.66999799999999,86.059998,86.720001,19776900,86.720001
2015-05-12,87.050003,87.5,86.139999,86.769997,16077800,86.769997
2015-05-13,87.08000200000001,88.470001,87.0,87.529999,19015900,87.529999
2015-05-14,87.739998,88.480003,87.529999,88.400002,12087900,88.400002
2015-05-15,88.510002,88.959999,88.050003,88.459999,13424600,88.459999
2015-05-18,87.610001,87.93,86.610001,87.110001,13490200,87.110001
2015-05-19,86.989998,88.800003,86.470001,88.209999,20727700,88.209999
2015-05-20,88.139999,90.800003,87.300003,90.699997,29812300,90.699997
2015-05-21,91.349998,94.769997,90.91999799999999,93.879997,40729400,93.879997
2015-05-22,94.279999,95.059998,93.190002,93.269997,22183300,93.269997
2015-05-26,93.650002,93.91999799999999,91.550003,92.519997,15674900,92.519997
2015-05-27,92.220001,92.989998,91.599998,92.599998,9519300,92.599998
2015-05-28,91.690002,91.93,90.58000200000001,90.949997,14213000,90.949997
2015-05-29,91.349998,91.5,89.32,89.32,13893200,89.32
2015-06-01,90.089996,90.989998,89.489998,90.779999,9905900,90.779999
2015-06-02,90.550003,91.540001,90.190002,90.510002,9865300,90.510002
2015-06-03,90.510002,91.040001,89.900002,90.790001,9428000,90.790001
2015-06-04,90.709999,91.410004,90.269997,90.589996,8689000,90.589996
2015-06-05,90.459999,91.599998,90.459999,90.709999,11353900,90.709999
2015-06-08,90.650002,91.599998,88.24299599999999,88.290001,15603000,88.290001
2015-06-09,88.040001,88.18,86.120003,87.58000200000001,16081800,87.58000200000001
2015-06-10,87.699997,88.989998,87.199997,88.900002,12551300,88.900002
2015-06-11,89.029999,89.480003,87.099998,87.209999,13716200,87.209999
2015-06-12,87.41999799999999,87.790001,86.480003,86.629997,9977100,86.629997
2015-06-15,86.300003,87.16999799999999,86.050003,86.120003,10230400,86.120003
2015-06-16,86.002998,86.699997,85.610001,86.089996,10974200,86.089996
2015-06-17,86.58000200000001,87.800003,86.480003,86.800003,10241500,86.800003
2015-06-18,86.970001,87.589996,86.32,86.75,11737200,86.75
2015-06-19,86.510002,86.599998,85.16999799999999,85.739998,10317000,85.739998
2015-06-22,86.07,86.400002,85.58000200000001,85.68,7154200,85.68
2015-06-23,85.980003,86.339996,84.83000200000001,85.08000200000001,11411300,85.08000200000001
2015-06-24,85.163002,85.809998,84.849998,85.16999799999999,9434300,85.16999799999999
2015-06-25,85.470001,85.599998,84.900002,85.239998,8949800,85.239998
2015-06-26,84.629997,84.650002,82.82,83.279999,12668600,83.279999
2015-06-29,83.279999,83.279999,80.800003,81.07,15199800,81.07
2015-06-30,82.58000200000001,83.690002,81.959999,82.269997,12624600,82.269997
2015-07-01,82.599998,83.0,81.989998,82.459999,5950000,82.459999
2015-07-02,82.120003,82.32,81.779999,82.07,6760200,82.07
2015-07-06,80.559998,81.5,80.120003,80.230003,11864200,80.230003
2015-07-07,79.449997,79.790001,76.209999,79.620003,34221700,79.620003
2015-07-08,76.58000200000001,78.790001,76.220001,77.940002,22714900,77.940002
2015-07-09,80.93,81.190002,79.040001,79.040001,19778700,79.040001
2015-07-10,81.129997,81.199997,79.839996,80.300003,11224500,80.300003
2015-07-13,80.91999799999999,82.199997,80.699997,81.860001,10350500,81.860001
2015-07-14,81.58000200000001,82.019997,81.129997,81.5,7519300,81.5
2015-07-15,80.900002,81.5,80.209999,80.730003,9514200,80.730003
2015-07-16,81.389999,82.0,80.900002,81.529999,8604500,81.529999
2015-07-17,81.989998,83.699997,81.58000200000001,83.360001,14505400,83.360001
2015-07-20,83.559998,83.68,82.050003,82.66999799999999,8126100,82.66999799999999
2015-07-21,83.110001,83.25,82.220001,82.540001,5750700,82.540001
2015-07-22,82.160004,84.75,82.0,84.150002,11209200,84.150002
2015-07-23,84.660004,84.970001,83.25,83.879997,7452300,83.879997
2015-07-24,85.16999799999999,85.379997,82.650002,83.019997,8759900,83.019997
2015-07-27,80.849998,81.699997,79.68,81.400002,12185700,81.400002
2015-07-28,80.66999799999999,80.800003,79.25,80.559998,12122800,80.559998
2015-07-29,80.980003,81.369003,80.010002,80.260002,7177100,80.260002
2015-07-30,80.110001,80.639999,79.449997,79.959999,6934700,79.959999
2015-07-31,79.849998,79.904999,78.199997,78.339996,12687000,78.339996
2015-08-03,78.199997,78.5,77.110001,77.989998,9277000,77.989998
2015-08-04,78.07,79.353996,77.800003,78.870003,8501200,78.870003
2015-08-05,79.589996,80.41999799999999,79.480003,79.82,7502600,79.82
2015-08-06,79.849998,80.75,78.639999,78.959999,9297800,78.959999
2015-08-07,79.650002,80.199997,78.660004,78.82,8738800,78.82
2015-08-10,79.860001,80.989998,79.5,80.470001,11276700,80.470001
2015-08-11,79.481003,80.0,76.150002,77.339996,22976600,77.339996
2015-08-12,72.32,73.849998,71.029999,73.379997,41093200,73.379997
2015-08-13,74.0,76.730003,73.660004,75.110001,23230700,75.110001
2015-08-14,74.529999,75.489998,74.459999,74.760002,12367300,74.760002
2015-08-17,74.849998,75.239998,74.160004,75.190002,12677400,75.190002
2015-08-18,74.050003,75.129997,73.730003,73.879997,11155100,73.879997
2015-08-19,73.150002,73.559998,72.809998,73.120003,18179400,73.120003
2015-08-20,71.980003,72.779999,70.029999,70.32,20995600,70.32
2015-08-21,69.32,70.660004,68.18,68.18,29128600,68.18
2015-08-24,58.16,65.800003,58.0,65.800003,31376400,65.800003
2015-08-25,68.839996,70.33000200000001,67.489998,68.57,29948400,68.57
2015-08-26,68.949997,69.449997,65.75,68.660004,26389200,68.660004
2015-08-27,70.839996,71.589996,70.019997,70.839996,18123800,70.839996
2015-08-28,69.68,70.5,69.04499799999999,70.07,10604600,70.07
2015-08-31,69.18,69.300003,66.019997,66.120003,18479900,66.120003
2015-09-01,64.379997,66.839996,64.050003,64.83000200000001,23460900,64.83000200000001
2015-09-02,65.690002,66.0,64.971001,65.540001,13376300,65.540001
2015-09-03,65.820999,66.889999,65.410004,66.470001,15803200,66.470001
2015-09-04,65.404999,65.57,63.34,63.91,18186400,63.91
2015-09-08,65.779999,66.809998,60.25,60.91,50328400,60.91
2015-09-09,62.73,64.66999799999999,62.529999,64.040001,33147900,64.040001
2015-09-10,63.52,64.25,63.34,63.830002,13281600,63.830002
2015-09-11,63.369999,64.790001,62.700001,64.629997,17747000,64.629997
2015-09-14,62.549999,63.259997999999996,61.48,62.599998,26763300,62.599998
2015-09-15,61.450001,65.360001,61.110001000000004,64.849998,29035000,64.849998
2015-09-16,65.610001,68.08000200000001,65.260002,67.230003,25801000,67.230003
2015-09-17,66.410004,66.650002,65.599998,66.0,16594600,66.0
2015-09-18,65.400002,65.75,64.010002,65.75,20127300,65.75
2015-09-21,65.379997,66.400002,62.959998999999996,63.900002,22355100,63.900002
2015-09-22,62.939999,63.27,61.580002,61.900002,14897900,61.900002
2015-09-23,61.959998999999996,62.299999,59.68,60.0,22684600,60.0
2015-09-24,59.419998,60.34,58.209998999999996,59.919998,20645700,59.919998
2015-09-25,60.630001,60.84,58.919998,59.240002000000004,17009100,59.240002000000004
2015-09-28,58.810001,60.119999,57.314999,57.389998999999996,20661600,57.389998999999996
2015-09-29,57.299999,58.650002,57.200001,57.82,16771000,57.82
2015-09-30,58.869999,60.080002,58.349998,58.970001,16767100,58.970001
2015-10-01,59.5,59.830002,58.23,58.869999,8147700,58.869999
2015-10-02,58.360001000000004,63.240002000000004,58.200001,63.200001,22356300,63.200001
2015-10-05,63.470001,64.775002,62.200001,63.93,13583500,63.93
2015-10-06,63.720001,64.730003,63.279999,63.919998,9620900,63.919998
2015-10-07,64.839996,66.660004,64.379997,66.279999,15770100,66.279999
2015-10-08,66.040001,68.410004,65.959999,67.699997,18667500,67.699997
2015-10-09,67.699997,69.449997,67.309998,68.709999,14762900,68.709999
2015-10-12,69.639999,70.470001,69.0,70.300003,15549100,70.300003
2015-10-13,69.489998,70.32,68.379997,69.68,13052800,69.68
2015-10-14,69.5,69.699997,67.425003,68.540001,12286100,68.540001
2015-10-15,69.339996,72.440002,69.260002,71.779999,18203000,71.779999
2015-10-16,72.5,73.639999,71.209999,71.989998,15953500,71.989998
2015-10-19,71.800003,73.0,71.522003,72.650002,10886900,72.650002
2015-10-20,72.989998,73.0,71.550003,71.790001,11093400,71.790001
2015-10-21,71.790001,71.790001,68.889999,69.480003,16800200,69.480003
2015-10-22,70.160004,71.629997,70.07,70.989998,10811400,70.989998
2015-10-23,73.980003,75.760002,72.839996,75.620003,22510800,75.620003
2015-10-26,75.440002,77.41999799999999,75.129997,76.349998,24819700,76.349998
2015-10-27,76.349998,82.790001,76.349998,79.440002,50815800,79.440002
2015-10-28,79.480003,82.54499799999999,79.199997,82.349998,25027100,82.349998
2015-10-29,81.970001,82.529999,80.82,82.220001,16431700,82.220001
2015-10-30,82.699997,84.440002,82.599998,83.83000200000001,20740500,83.83000200000001
2015-11-02,83.519997,84.83000200000001,82.75,84.349998,13827400,84.349998
2015-11-03,84.0,84.589996,83.129997,83.440002,11641300,83.440002
2015-11-04,84.449997,85.599998,84.029999,85.400002,23728500,85.400002
2015-11-05,85.220001,86.41999799999999,84.199997,85.379997,20657200,85.379997
2015-11-06,85.529999,86.349998,80.769997,83.610001,38531000,83.610001
2015-11-09,83.440002,83.470001,80.220001,81.379997,19091500,81.379997
2015-11-10,81.099998,82.43,79.620003,81.43,22004400,81.43
2015-11-11,82.279999,82.489998,78.120003,79.849998,29636600,79.849998
2015-11-12,78.989998,80.5,78.449997,78.760002,18839800,78.760002
2015-11-13,77.150002,78.0,75.639999,75.849998,24235500,75.849998
2015-11-16,75.83000200000001,78.75,75.769997,78.300003,17045500,78.300003
2015-11-17,78.900002,79.139999,77.470001,78.129997,12471400,78.129997
2015-11-18,78.25,78.309998,76.150002,77.690002,16735400,77.690002
2015-11-19,78.059998,79.150002,77.403,77.870003,15692700,77.870003
2015-11-20,78.440002,80.785004,78.400002,79.949997,21025800,79.949997
2015-11-23,80.449997,82.190002,79.970001,81.309998,18766400,81.309998
2015-11-24,80.849998,81.110001,79.269997,80.860001,15283600,80.860001
2015-11-25,80.910004,82.675003,80.82,81.709999,16330900,81.709999
2015-11-27,80.57,81.410004,79.275002,81.379997,12599900,81.379997
2015-11-30,81.5,84.470001,81.379997,84.08000200000001,82696800,84.08000200000001
2015-12-01,83.769997,84.389999,83.5,84.0,26027700,84.0
2015-12-02,84.269997,85.82,84.25,85.0,36562700,85.0
2015-12-03,85.050003,85.099998,82.099998,82.589996,22971400,82.589996
2015-12-04,82.58000200000001,85.0,82.41999799999999,84.849998,15513200,84.849998
