Date,Open,High,Low,Close,Volume,Adj Close
2008-08-01,159.899994,180.450012,152.910004,169.529999,162917200,22.550262
2008-09-02,172.399994,173.5,100.589996,113.659996,305883800,15.118639
2008-10-01,111.919998,116.399994,85.0,107.589996,468331100,14.31123
2008-11-03,105.93,111.790001,79.139999,92.669998,314700400,12.326626
2008-12-01,91.300003,103.599998,84.550003,85.349998,236606600,11.352945
2009-01-02,85.880005,97.169998,78.199997,90.129997,234465200,11.988764
2009-02-02,89.100006,103.0,86.509995,89.309998,191764500,11.879691
2009-03-02,88.120003,109.980003,82.330002,105.120003,181757700,13.982679
2009-04-01,104.089996,127.199997,103.889999,125.829994,146668700,16.737448
2009-05-01,125.799995,135.899994,119.379997,135.809998,123920900,18.064951
2009-06-01,136.470001,146.399994,132.880005,142.430008,148974900,18.94552
2009-07-01,143.5,165.0,134.420013,163.389999,129144000,21.733543
2009-08-03,165.210007,172.48999,159.419998,168.210007,100910200,22.374681
2009-09-01,167.990005,188.899994,164.110001,185.349991,125344100,24.654581
2009-10-01,185.349991,208.709991,180.699997,188.5,155382900,25.073584
2009-11-02,189.800003,208.0,185.570007,199.910004,110995500,26.591299
2009-12-01,202.23999,213.949997,188.680008,210.730011,133481400,28.030537
2010-01-04,213.429993,215.589996,190.25,192.059998,215986100,25.547121
2010-02-01,192.369995,205.169998,190.850006,204.619995,148467600,27.217806
2010-03-01,205.75,237.47998,205.449997,235.000015,136791600,31.258844
2010-04-01,237.410004,272.459991,232.75,261.089996,153685600,34.72924
2010-05-03,263.839996,267.880005,199.25,256.880005,236228300,34.169243
2010-06-01,259.690002,279.009979,242.199982,251.529999,197621600,33.457603
2010-07-01,254.300003,265.990021,239.600006,257.25,191879900,34.218456
2010-08-02,260.440002,264.279999,235.559998,243.100006,113748900,32.336277
2010-09-01,247.469986,294.730011,246.279999,283.75,149087000,37.743389
2010-10-01,286.149994,319.0,277.769989,300.980011,150774800,40.035263
2010-11-01,302.220001,321.300018,297.76001,311.149994,119166000,41.388039
2010-12-01,315.269989,326.660004,314.890015,322.559998,81440200,42.905758
2011-01-03,325.640015,348.600006,324.840027,339.320007,140234700,45.135109
2011-02-01,341.299988,364.899994,337.720001,353.210022,127618700,46.982708
2011-03-01,355.470001,361.669983,326.259979,348.51001,125874700,46.357533
2011-04-01,351.110016,355.130005,320.160004,350.130005,128252100,46.573017
2011-05-02,349.73999,351.830017,329.420013,347.829987,87259700,46.267078
2011-06-01,348.869995,352.130005,310.5,335.670013,108940900,44.649601
2011-07-01,335.950012,404.5,334.200012,390.47998,141081600,51.940228
2011-08-01,397.779999,399.5,353.019989,384.830017,181143300,51.188686
2011-09-01,385.820007,422.860016,366.480011,381.320007,149108200,50.721798
2011-10-03,380.369995,426.699982,354.23999,404.779999,161034800,53.842361
2011-11-01,397.410004,408.0,363.320007,382.199982,111543300,50.838848
2011-12-01,382.540009,409.089996,377.679993,405.0,77216600,53.871624
2012-01-03,409.399994,458.240021,409.0,456.47998,90644200,60.719303
2012-02-01,458.410004,547.610046,453.980011,542.440002,154007000,72.153397
2012-03-01,548.169983,621.450012,516.219971,599.549988,185402000,79.749954
2012-04-02,601.830017,644.0,555.0,583.97998,201314100,77.678886
2012-05-01,584.900024,596.76001,522.179993,577.730042,131795600,76.847542
2012-06-01,569.159973,590.0,548.5,584.0,98539600,77.681557
2012-07-02,584.730042,619.869995,570.0,610.76001,111571100,81.241066
2012-08-01,615.910034,680.869995,600.25,665.23999,93636100,88.867722
2012-09-04,665.76001,705.070007,656.0,667.100037,128080400,89.116196
2012-10-01,671.159973,676.75,587.700012,595.320007,150628900,79.52729
2012-11-01,598.219971,603.0,505.75,585.279968,158585300,78.543175
2012-12-03,593.650024,594.590027,501.230011,532.169983,159903000,71.415939
2013-01-02,553.820007,555.0,435.0,455.48999,160032800,61.125668
2013-02-01,459.109985,484.940002,437.660004,441.400024,127191400,59.580044
2013-03-01,438.0,469.949982,419.0,442.660004,120246400,59.750118
2013-04-01,441.899994,445.25,385.100006,442.779999,132443500,59.766312
2013-05-01,444.459991,465.75,418.899994,449.730042,111725300,61.106232
2013-06-03,450.72998,454.429993,388.869995,396.529999,94963100,53.877777
2013-07-01,402.690002,457.339966,401.220001,452.529968,77966700,61.486668
2013-08-01,455.749969,513.73999,453.259979,487.220032,94666300,66.637215
2013-09-03,493.099976,507.919983,447.220001,476.749969,111138700,65.205223
2013-10-01,478.449982,539.25,478.279999,522.699951,88189400,71.489815
2013-11-01,524.02002,558.330017,512.380005,556.069946,69291000,76.497871
2013-12-02,558.0,575.140015,538.799988,561.02002,86672400,77.178833
2014-01-02,555.679993,560.200012,493.549988,500.599976,109889900,68.866928
2014-02-03,502.610016,551.190002,499.300018,526.23999,82267500,72.82753
2014-03-03,523.419983,549.0,522.809998,536.73999,61552000,74.280647
2014-04-01,537.76001,599.429993,511.329987,590.089966,82044000,81.663872
2014-05-01,592.0,644.169983,580.330017,633.0,74996300,88.091576
2014-06-02,633.959961,651.26001,89.650002,92.93,59829300,90.528358
2014-07-01,93.519997,99.440002,92.57,95.599998,49633100,93.129356
2014-08-01,94.900002,102.900002,93.279999,102.5,46746200,100.347702
2014-09-02,103.059998,103.739998,96.139999,100.75,75318200,98.634445
2014-10-01,100.589996,108.040001,95.18,108.0,61083400,105.732208
2014-11-03,108.220001,119.75,107.720001,118.93,44485400,116.937576
2014-12-01,118.809998,119.25,106.260002,110.379997,50681700,108.530815
2015-01-02,111.389999,120.0,104.629997,117.160004,69419400,115.197235
2015-02-02,118.050003,133.600006,116.080002,128.460007,63081500,126.806412
2015-03-02,129.25,130.279999,121.629997,124.43,53669600,122.828278
2015-04-01,124.82,134.539993,123.099998,125.150002,51396700,123.539017
2015-05-01,126.099998,132.970001,123.360001,130.279999,50251800,129.140167
2015-06-01,130.279999,131.389999,124.480003,125.43,41949200,124.332596
2015-07-01,126.900002,132.970001,119.220001,121.300003,50017800,120.238731
2015-08-03,121.5,122.57,92.0,112.760002,79152700,112.279388
2015-09-01,110.150002,116.889999,107.360001,110.300003,60620000,109.829872
2015-10-01,109.07,121.220001,107.309998,119.5,52797300,118.990662
2015-11-02,120.800003,123.82,111.0,118.300003,39337700,118.300003
2015-12-01,118.75,119.860001,105.57,106.82,44320300,106.82
